,customer_Id,DOB,Gender,country_code
776,269376,02-04-1973,F,8.0
777,274356,02-04-1973,F,9.0
778,271818,03-04-1973,M,7.0
779,269887,03-04-1973,M,2.0
780,274124,04-04-1973,F,1.0
781,275136,06-04-1973,M,4.0
782,268825,06-04-1973,M,6.0
783,267637,07-04-1973,F,4.0
784,267309,08-04-1973,F,1.0
785,273637,12-04-1973,M,2.0
786,271448,12-04-1973,M,4.0
787,271569,23-04-1973,F,3.0
788,271862,24-04-1973,M,8.0
789,271108,28-04-1973,M,10.0
790,274364,28-04-1973,M,10.0
791,274780,01-05-1973,M,6.0
792,273014,02-05-1973,M,4.0
793,270672,03-05-1973,M,2.0
794,268173,04-05-1973,M,8.0
795,267588,04-05-1973,M,8.0
796,267097,05-05-1973,M,2.0
797,270955,05-05-1973,M,1.0
798,272314,05-05-1973,M,1.0
799,268608,05-05-1973,M,8.0
800,267432,07-05-1973,F,5.0
801,268585,08-05-1973,F,4.0
802,269088,09-05-1973,M,8.0
803,271929,09-05-1973,F,6.0
804,270255,10-05-1973,M,1.0
805,273634,10-05-1973,F,6.0
806,270384,11-05-1973,F,8.0
807,269259,14-05-1973,F,7.0
808,272568,17-05-1973,F,10.0
809,272879,21-05-1973,M,5.0
810,273258,26-05-1973,M,8.0
811,269466,26-05-1973,F,6.0
812,274490,01-06-1973,F,4.0
813,273435,02-06-1973,M,5.0
814,268810,02-06-1973,F,6.0
815,266824,04-06-1973,M,7.0
816,270788,04-06-1973,M,4.0
817,275262,06-06-1973,M,10.0
818,272487,08-06-1973,F,9.0
819,268328,08-06-1973,F,7.0
820,271838,10-06-1973,F,5.0
821,270075,11-06-1973,M,3.0
822,274868,14-06-1973,F,2.0
823,268716,15-06-1973,M,2.0
824,273136,20-06-1973,M,4.0
825,266982,22-06-1973,M,5.0
826,267327,22-06-1973,F,3.0
827,269063,23-06-1973,M,3.0
828,274363,28-06-1973,M,1.0
829,272054,03-07-1973,M,1.0
830,270950,05-07-1973,F,6.0
831,267116,07-07-1973,F,7.0
832,269361,09-07-1973,F,10.0
833,267962,12-07-1973,M,9.0
834,267888,12-07-1973,F,10.0
835,273719,16-07-1973,M,9.0
836,270923,16-07-1973,F,2.0
837,271888,17-07-1973,F,5.0
838,273455,17-07-1973,M,8.0
839,267301,19-07-1973,F,2.0
840,271327,20-07-1973,F,3.0
841,271341,22-07-1973,M,10.0
842,274866,23-07-1973,F,2.0
843,272371,28-07-1973,M,5.0
844,269172,28-07-1973,F,4.0
845,268681,29-07-1973,M,8.0
846,266815,07-08-1973,F,4.0
847,268337,08-08-1973,M,10.0
848,272981,11-08-1973,M,8.0
849,274452,11-08-1973,F,4.0
850,269003,12-08-1973,M,6.0
851,272459,13-08-1973,F,4.0
852,268924,16-08-1973,F,3.0
853,270573,20-08-1973,F,1.0
854,272809,20-08-1973,M,7.0
855,274788,22-08-1973,M,2.0
856,272716,23-08-1973,M,4.0
857,273053,23-08-1973,F,5.0
858,271279,24-08-1973,M,3.0
859,272170,25-08-1973,F,5.0
860,267214,25-08-1973,F,6.0
861,267226,26-08-1973,M,2.0
862,272385,01-09-1973,M,2.0
863,272511,01-09-1973,F,5.0
864,273644,01-09-1973,F,3.0
865,273261,02-09-1973,F,9.0
866,273823,04-09-1973,M,9.0
867,268172,06-09-1973,M,1.0
868,274733,06-09-1973,M,10.0
869,272341,10-09-1973,F,9.0
870,270787,10-09-1973,F,6.0
871,270771,12-09-1973,F,7.0
872,275210,13-09-1973,M,2.0
873,273498,13-09-1973,M,10.0
874,271755,15-09-1973,F,2.0
875,270874,17-09-1973,M,9.0
876,272813,17-09-1973,M,7.0
877,271340,21-09-1973,M,3.0
878,274384,22-09-1973,M,7.0
879,274325,23-09-1973,F,8.0
880,274226,23-09-1973,F,10.0
881,267585,25-09-1973,M,3.0
882,270739,26-09-1973,F,5.0
883,271243,26-09-1973,F,2.0
884,269007,29-09-1973,M,3.0
885,272503,01-10-1973,M,8.0
886,267856,01-10-1973,F,10.0
887,272124,04-10-1973,F,8.0
888,273831,05-10-1973,M,5.0
889,267468,06-10-1973,M,4.0
890,269282,09-10-1973,M,2.0
891,270650,10-10-1973,F,6.0
892,267749,11-10-1973,M,10.0
893,267974,12-10-1973,M,1.0
894,273706,12-10-1973,F,10.0
895,274525,14-10-1973,F,10.0
896,269010,14-10-1973,F,2.0
897,273387,15-10-1973,F,10.0
898,269999,15-10-1973,F,6.0
899,271157,15-10-1973,F,6.0
900,268965,20-10-1973,F,8.0
901,271452,21-10-1973,M,4.0
902,274129,23-10-1973,F,3.0
903,273465,24-10-1973,M,3.0
904,268187,24-10-1973,M,1.0
905,269189,25-10-1973,F,9.0
906,275226,26-10-1973,M,4.0
907,273971,26-10-1973,F,6.0
908,274554,03-11-1973,F,7.0
909,271885,04-11-1973,F,3.0
910,267003,04-11-1973,M,5.0
911,268860,04-11-1973,F,4.0
912,272741,09-11-1973,F,7.0
913,269497,10-11-1973,M,7.0
914,268415,10-11-1973,M,9.0
915,272530,10-11-1973,F,3.0
916,269279,10-11-1973,M,3.0
917,266919,11-11-1973,M,6.0
918,275064,13-11-1973,F,6.0
919,274666,14-11-1973,F,8.0
920,271553,15-11-1973,M,4.0
921,274138,15-11-1973,M,8.0
922,270880,17-11-1973,F,3.0
923,272422,17-11-1973,F,8.0
924,267377,20-11-1973,M,8.0
925,266836,21-11-1973,F,7.0
926,268908,24-11-1973,F,2.0
927,272449,25-11-1973,F,10.0
928,270860,26-11-1973,M,3.0
929,269546,28-11-1973,M,3.0
930,274400,03-12-1973,M,8.0
931,267830,06-12-1973,M,8.0
932,272878,06-12-1973,F,10.0
933,269779,08-12-1973,M,7.0
934,272407,12-12-1973,F,9.0
935,274027,13-12-1973,M,6.0
936,272562,14-12-1973,M,5.0
937,268556,18-12-1973,F,6.0
938,271543,20-12-1973,M,1.0
939,274483,23-12-1973,F,2.0
940,268061,23-12-1973,M,6.0
941,269555,24-12-1973,F,7.0
942,273757,24-12-1973,M,5.0
943,272003,24-12-1973,M,3.0
944,268436,25-12-1973,F,4.0
945,270067,27-12-1973,M,7.0
946,273299,28-12-1973,M,2.0
947,271091,29-12-1973,F,4.0
948,275126,02-01-1974,F,2.0
949,270828,05-01-1974,M,2.0
950,272925,08-01-1974,M,5.0
951,271446,08-01-1974,M,7.0
952,274496,11-01-1974,M,1.0
953,268645,13-01-1974,M,10.0
954,273403,13-01-1974,M,6.0
955,268218,15-01-1974,F,4.0
956,274895,16-01-1974,F,9.0
957,273218,18-01-1974,F,8.0
958,267160,19-01-1974,M,3.0
959,275084,21-01-1974,F,7.0
960,274219,24-01-1974,M,8.0
961,273949,25-01-1974,M,4.0
962,270121,29-01-1974,F,5.0
963,269430,29-01-1974,F,5.0
964,274941,29-01-1974,F,7.0
965,267504,01-02-1974,F,7.0
966,269859,02-02-1974,F,5.0
967,268490,02-02-1974,F,1.0
968,269285,04-02-1974,F,7.0
969,274042,06-02-1974,F,4.0
970,270684,07-02-1974,M,2.0
971,275171,09-02-1974,F,9.0
972,274435,10-02-1974,M,8.0
973,270117,10-02-1974,M,6.0
974,267328,11-02-1974,M,5.0
975,272401,12-02-1974,M,4.0
976,274149,12-02-1974,M,6.0
977,267449,15-02-1974,F,10.0
978,271595,15-02-1974,M,5.0
979,272666,19-02-1974,F,3.0
980,268673,20-02-1974,F,1.0
981,273674,23-02-1974,F,9.0
982,270667,24-02-1974,M,9.0
983,271080,25-02-1974,F,5.0
984,268305,25-02-1974,M,2.0
985,273582,25-02-1974,F,10.0
986,268973,25-02-1974,F,8.0
987,274759,27-02-1974,M,7.0
988,275060,27-02-1974,M,6.0
989,268512,01-03-1974,M,5.0
990,269993,04-03-1974,F,7.0
991,268768,09-03-1974,F,7.0
992,272706,09-03-1974,M,8.0
993,272566,10-03-1974,M,7.0
994,269711,13-03-1974,F,6.0
995,271969,14-03-1974,M,5.0
996,274316,15-03-1974,M,2.0
997,268982,17-03-1974,M,10.0
998,273496,25-03-1974,M,8.0
999,267273,27-03-1974,M,7.0
1000,274884,29-03-1974,F,3.0
1001,272783,01-04-1974,M,3.0
1002,272671,01-04-1974,F,7.0
1003,273900,02-04-1974,F,8.0
1004,272163,06-04-1974,M,3.0
1005,271251,06-04-1974,M,2.0
1006,268387,09-04-1974,F,1.0
1007,267209,15-04-1974,M,4.0
1008,272790,15-04-1974,F,5.0
1009,268864,17-04-1974,F,2.0
1010,269291,17-04-1974,F,4.0
1011,266866,18-04-1974,M,4.0
1012,268769,18-04-1974,F,4.0
1013,268086,19-04-1974,M,5.0
1014,269565,20-04-1974,M,9.0
1015,273065,22-04-1974,F,7.0
1016,268140,23-04-1974,F,8.0
1017,267915,25-04-1974,M,8.0
1018,268654,26-04-1974,M,9.0
1019,266783,01-05-1974,M,4.0
1020,272869,02-05-1974,M,4.0
1021,271994,03-05-1974,F,6.0
1022,273175,03-05-1974,F,8.0
1023,274761,04-05-1974,M,8.0
1024,267972,04-05-1974,M,8.0
1025,273987,05-05-1974,M,9.0
1026,268536,05-05-1974,F,3.0
1027,275186,06-05-1974,F,3.0
1028,268639,07-05-1974,F,10.0
1029,269925,07-05-1974,M,5.0
1030,274782,07-05-1974,F,8.0
1031,269691,08-05-1974,M,1.0
1032,274982,10-05-1974,M,8.0
1033,268981,11-05-1974,M,7.0
1034,268901,12-05-1974,M,9.0
1035,267158,14-05-1974,M,5.0
1036,273429,14-05-1974,M,9.0
1037,273795,15-05-1974,M,5.0
1038,267278,18-05-1974,F,10.0
1039,268477,19-05-1974,F,3.0
1040,267413,21-05-1974,M,4.0
1041,272409,21-05-1974,M,7.0
1042,270992,23-05-1974,F,2.0
1043,274335,25-05-1974,F,5.0
1044,271670,28-05-1974,F,2.0
1045,273671,01-06-1974,M,4.0
1046,273510,02-06-1974,M,7.0
1047,274476,03-06-1974,F,1.0
1048,272730,03-06-1974,M,1.0
1049,270172,04-06-1974,F,4.0
1050,267874,05-06-1974,F,3.0
1051,273698,06-06-1974,F,1.0
1052,270924,06-06-1974,M,4.0
1053,274929,07-06-1974,F,8.0
1054,266934,07-06-1974,F,4.0
1055,273490,07-06-1974,M,4.0
1056,274013,08-06-1974,F,4.0
1057,274028,11-06-1974,F,8.0
1058,269142,14-06-1974,F,7.0
1059,274250,20-06-1974,M,2.0
1060,268069,20-06-1974,M,4.0
1061,270598,21-06-1974,M,1.0
1062,274153,22-06-1974,M,4.0
1063,266957,22-06-1974,M,3.0
1064,272043,22-06-1974,F,4.0
1065,273326,26-06-1974,F,2.0
1066,274572,28-06-1974,M,2.0
1067,270582,01-07-1974,M,5.0
1068,273051,03-07-1974,M,8.0
1069,272484,04-07-1974,F,4.0
1070,268778,05-07-1974,F,10.0
1071,267549,07-07-1974,M,2.0
1072,272105,10-07-1974,F,7.0
1073,268847,12-07-1974,F,7.0
1074,273199,13-07-1974,M,2.0
1075,267289,16-07-1974,F,5.0
1076,271346,17-07-1974,M,4.0
1077,271201,17-07-1974,F,3.0
1078,270554,19-07-1974,F,2.0
1079,274054,20-07-1974,M,3.0
1080,267752,20-07-1974,F,1.0
1081,268869,22-07-1974,M,3.0
1082,271813,24-07-1974,F,5.0
1083,270092,26-07-1974,F,9.0
1084,273690,26-07-1974,F,9.0
1085,268878,28-07-1974,M,7.0
1086,272343,28-07-1974,F,1.0
1087,272324,02-08-1974,M,10.0
1088,271314,04-08-1974,M,1.0
1089,274552,04-08-1974,F,3.0
1090,274358,05-08-1974,M,4.0
1091,274772,05-08-1974,M,10.0
1092,270694,06-08-1974,F,3.0
1093,267927,07-08-1974,M,9.0
1094,270186,08-08-1974,M,10.0
1095,271350,10-08-1974,F,2.0
1096,271878,11-08-1974,F,10.0
1097,268704,11-08-1974,F,3.0
1098,271009,13-08-1974,F,2.0
1099,269910,13-08-1974,F,5.0
1100,266896,14-08-1974,F,1.0
1101,268895,16-08-1974,M,4.0
1102,267124,21-08-1974,M,2.0
1103,268286,23-08-1974,M,5.0
1104,269299,24-08-1974,F,6.0
1105,270160,27-08-1974,F,7.0
1106,274597,28-08-1974,F,4.0
1107,273600,28-08-1974,M,10.0
1108,268692,28-08-1974,M,1.0
1109,268852,01-09-1974,F,6.0
1110,274482,01-09-1974,M,4.0
1111,269283,01-09-1974,F,3.0
1112,270812,02-09-1974,M,2.0
1113,271740,03-09-1974,M,5.0
1114,268364,04-09-1974,M,9.0
1115,270269,04-09-1974,F,8.0
1116,269843,05-09-1974,F,8.0
1117,275120,05-09-1974,M,1.0
1118,271668,06-09-1974,F,8.0
1119,274145,08-09-1974,F,3.0
1120,268136,13-09-1974,M,1.0
1121,268682,17-09-1974,M,8.0
1122,271928,19-09-1974,F,9.0
1123,270425,21-09-1974,M,9.0
1124,271313,23-09-1974,F,2.0
1125,274018,29-09-1974,F,8.0
1126,268743,04-10-1974,M,7.0
1127,271210,04-10-1974,M,9.0
1128,269401,06-10-1974,F,9.0
1129,268289,10-10-1974,F,4.0
1130,273610,12-10-1974,F,5.0
1131,273721,13-10-1974,M,9.0
1132,274283,13-10-1974,M,2.0
1133,270734,14-10-1974,F,5.0
1134,272546,14-10-1974,F,3.0
1135,274870,14-10-1974,M,10.0
1136,271568,16-10-1974,F,3.0
1137,272135,19-10-1974,F,5.0
1138,268501,19-10-1974,M,5.0
1139,269868,21-10-1974,M,10.0
1140,270462,22-10-1974,F,4.0
1141,272803,23-10-1974,M,7.0
1142,270335,24-10-1974,M,4.0
1143,266945,25-10-1974,M,2.0
1144,270313,26-10-1974,M,8.0
1145,268095,26-10-1974,M,4.0
1146,270470,27-10-1974,M,9.0
1147,267702,29-10-1974,F,6.0
1148,272837,05-11-1974,F,9.0
1149,275000,05-11-1974,F,6.0
1150,270302,09-11-1974,F,9.0
1151,274766,11-11-1974,M,6.0
1152,273758,11-11-1974,F,9.0
1153,273875,13-11-1974,F,8.0
1154,272595,13-11-1974,M,5.0
1155,270593,14-11-1974,M,8.0
1156,266838,14-11-1974,M,4.0
1157,266816,15-11-1974,M,6.0
1158,270517,15-11-1974,F,2.0
1159,267990,18-11-1974,F,10.0
1160,272348,18-11-1974,F,10.0
1161,267840,18-11-1974,F,5.0
1162,273621,20-11-1974,F,7.0
1163,273791,21-11-1974,F,8.0
1164,267693,22-11-1974,F,8.0
1165,270881,22-11-1974,M,6.0
1166,270034,22-11-1974,M,7.0
1167,274239,27-11-1974,M,7.0
1168,268153,27-11-1974,F,1.0
1169,269914,28-11-1974,M,2.0
1170,270799,28-11-1974,M,10.0
1171,270448,29-11-1974,M,8.0
1172,272461,01-12-1974,F,1.0
1173,271474,02-12-1974,M,8.0
1174,270340,03-12-1974,M,8.0
1175,269924,04-12-1974,M,5.0
1176,272356,04-12-1974,F,4.0
1177,273881,07-12-1974,F,7.0
1178,273347,10-12-1974,F,8.0
1179,271139,11-12-1974,M,2.0
1180,270541,11-12-1974,M,4.0
1181,272479,12-12-1974,F,3.0
1182,273287,13-12-1974,M,9.0
1183,267853,18-12-1974,F,7.0
1184,273906,18-12-1974,M,1.0
1185,274848,18-12-1974,F,8.0
1186,272573,20-12-1974,M,8.0
1187,274668,23-12-1974,F,9.0
1188,272929,24-12-1974,M,6.0
1189,274264,25-12-1974,M,7.0
1190,267020,26-12-1974,F,8.0
1191,268942,26-12-1974,F,8.0
1192,267724,28-12-1974,M,10.0
1193,271236,29-12-1974,F,8.0
1194,268589,02-01-1975,M,6.0
1195,268582,03-01-1975,M,1.0
1196,272950,04-01-1975,F,10.0
1197,270207,05-01-1975,F,3.0
1198,272791,07-01-1975,F,10.0
1199,272919,12-01-1975,M,7.0
1200,273389,13-01-1975,F,6.0
1201,273770,15-01-1975,F,4.0
1202,268819,17-01-1975,M,7.0
1203,273438,17-01-1975,M,10.0
1204,269652,18-01-1975,M,10.0
1205,273878,19-01-1975,M,3.0
1206,274014,24-01-1975,M,10.0
1207,274765,29-01-1975,M,6.0
1208,268390,01-02-1975,M,5.0
1209,272375,01-02-1975,M,2.0
1210,272812,02-02-1975,F,8.0
1211,271500,03-02-1975,F,9.0
1212,269411,03-02-1975,F,1.0
1213,270338,04-02-1975,M,8.0
1214,270722,06-02-1975,F,1.0
1215,269266,08-02-1975,F,9.0
1216,267784,09-02-1975,F,3.0
1217,268332,10-02-1975,F,9.0
1218,268898,11-02-1975,F,4.0
1219,272328,11-02-1975,F,10.0
1220,274537,12-02-1975,F,1.0
1221,270327,12-02-1975,M,1.0
1222,273975,14-02-1975,F,1.0
1223,273739,16-02-1975,F,9.0
1224,268492,17-02-1975,M,1.0
1225,270037,17-02-1975,F,1.0
1226,269122,20-02-1975,M,1.0
1227,271249,22-02-1975,M,9.0
1228,267170,24-02-1975,F,2.0
1229,267527,25-02-1975,M,6.0
1230,267282,26-02-1975,F,1.0
1231,271287,27-02-1975,M,4.0
1232,270718,27-02-1975,M,5.0
1233,271468,27-02-1975,M,8.0
1234,273616,02-03-1975,M,2.0
1235,273238,03-03-1975,M,4.0
1236,268712,03-03-1975,F,6.0
1237,274411,04-03-1975,F,9.0
1238,270967,07-03-1975,F,5.0
1239,270031,08-03-1975,F,8.0
1240,270872,10-03-1975,M,1.0
1241,269674,17-03-1975,F,10.0
1242,272590,23-03-1975,M,5.0
1243,273597,24-03-1975,F,4.0
1244,270766,24-03-1975,M,1.0
1245,271076,26-03-1975,M,6.0
1246,270802,27-03-1975,F,4.0
1247,269755,29-03-1975,M,2.0
1248,270617,06-04-1975,M,5.0
1249,269727,06-04-1975,F,9.0
1250,271760,06-04-1975,M,9.0
1251,273215,07-04-1975,M,4.0
1252,270309,09-04-1975,M,3.0
1253,272760,11-04-1975,F,8.0
1254,269981,14-04-1975,F,5.0
1255,273354,15-04-1975,M,2.0
1256,267912,17-04-1975,F,2.0
1257,275086,17-04-1975,M,10.0
1258,274692,19-04-1975,M,3.0
1259,268495,23-04-1975,M,9.0
1260,268397,24-04-1975,F,9.0
1261,270920,25-04-1975,M,3.0
1262,275053,25-04-1975,F,7.0
1263,275010,27-04-1975,M,8.0
1264,270960,28-04-1975,F,4.0
1265,268079,02-05-1975,M,8.0
1266,273186,03-05-1975,F,7.0
1267,271483,04-05-1975,F,2.0
1268,270970,04-05-1975,M,4.0
1269,271748,05-05-1975,F,4.0
1270,273660,05-05-1975,M,10.0
1271,268261,06-05-1975,F,3.0
1272,270090,07-05-1975,M,6.0
1273,270502,07-05-1975,F,8.0
1274,272045,07-05-1975,M,10.0
1275,269366,07-05-1975,F,3.0
1276,274152,08-05-1975,M,2.0
1277,271154,08-05-1975,M,3.0
1278,272002,10-05-1975,M,7.0
1279,271040,11-05-1975,M,10.0
1280,273612,11-05-1975,F,5.0
1281,268603,11-05-1975,M,7.0
1282,273693,12-05-1975,F,8.0
1283,272256,13-05-1975,F,4.0
1284,267697,13-05-1975,M,6.0
1285,270392,13-05-1975,M,1.0
1286,272187,14-05-1975,M,10.0
1287,268663,17-05-1975,F,8.0
1288,274208,18-05-1975,F,1.0
1289,270951,18-05-1975,M,8.0
1290,272806,20-05-1975,F,10.0
1291,269513,20-05-1975,M,7.0
1292,274678,20-05-1975,F,9.0
1293,268044,20-05-1975,F,10.0
1294,268646,22-05-1975,F,9.0
1295,273077,28-05-1975,F,5.0
1296,266897,29-05-1975,F,4.0
1297,270798,01-06-1975,M,8.0
1298,269808,01-06-1975,M,9.0
1299,271073,02-06-1975,M,8.0
1300,273726,04-06-1975,F,1.0
1301,275114,06-06-1975,M,9.0
1302,274423,06-06-1975,M,5.0
1303,271615,06-06-1975,F,10.0
1304,273166,07-06-1975,M,4.0
1305,270962,08-06-1975,F,3.0
1306,268485,08-06-1975,M,2.0
1307,272842,08-06-1975,M,9.0
1308,268426,10-06-1975,M,2.0
1309,273360,11-06-1975,M,6.0
1310,269002,11-06-1975,M,10.0
1311,270311,14-06-1975,M,5.0
1312,272120,14-06-1975,F,6.0
1313,267148,15-06-1975,F,7.0
1314,273860,15-06-1975,F,4.0
1315,274736,18-06-1975,M,7.0
1316,269869,19-06-1975,M,4.0
1317,272180,20-06-1975,F,3.0
1318,271589,21-06-1975,F,7.0
1319,274313,22-06-1975,M,1.0
1320,268815,26-06-1975,M,3.0
1321,271673,26-06-1975,F,7.0
1322,266952,26-06-1975,M,1.0
1323,267390,27-06-1975,F,2.0
1324,272049,28-06-1975,F,6.0
1325,267281,01-07-1975,F,7.0
1326,274896,01-07-1975,M,4.0
1327,271620,03-07-1975,M,9.0
1328,266916,04-07-1975,M,10.0
1329,267719,04-07-1975,M,5.0
1330,273043,06-07-1975,F,5.0
1331,274307,08-07-1975,F,1.0
1332,274320,09-07-1975,M,4.0
1333,273633,09-07-1975,M,1.0
1334,269232,10-07-1975,F,1.0
1335,269969,11-07-1975,F,1.0
1336,269500,11-07-1975,M,10.0
1337,274784,12-07-1975,M,9.0
1338,269447,14-07-1975,F,9.0
1339,267902,17-07-1975,M,4.0
1340,267375,17-07-1975,M,6.0
1341,270182,17-07-1975,M,1.0
1342,274016,17-07-1975,F,8.0
1343,268935,18-07-1975,F,1.0
1344,271655,18-07-1975,F,1.0
1345,269708,21-07-1975,F,6.0
1346,271467,22-07-1975,F,7.0
1347,273127,24-07-1975,M,9.0
1348,271418,27-07-1975,M,1.0
1349,269051,28-07-1975,M,2.0
1350,273528,01-08-1975,F,9.0
1351,269618,01-08-1975,F,1.0
1352,271683,01-08-1975,M,2.0
1353,273462,01-08-1975,F,3.0
1354,272221,01-08-1975,M,6.0
1355,271096,03-08-1975,M,2.0
1356,270494,04-08-1975,F,10.0
1357,272998,05-08-1975,M,1.0
1358,267551,08-08-1975,M,6.0
1359,268177,08-08-1975,F,4.0
1360,272541,13-08-1975,M,6.0
1361,269196,15-08-1975,M,8.0
1362,273805,16-08-1975,M,10.0
1363,271325,18-08-1975,M,2.0
1364,274492,21-08-1975,M,9.0
1365,273484,23-08-1975,M,3.0
1366,269527,24-08-1975,M,9.0
1367,271901,24-08-1975,M,10.0
1368,272436,24-08-1975,F,2.0
1369,272305,25-08-1975,F,10.0
1370,268906,25-08-1975,M,9.0
1371,269184,27-08-1975,F,4.0
1372,269783,27-08-1975,F,7.0
1373,273084,27-08-1975,M,4.0
1374,271053,28-08-1975,M,5.0
1375,267345,02-09-1975,F,6.0
1376,267378,03-09-1975,M,3.0
1377,269307,03-09-1975,M,1.0
1378,273247,04-09-1975,M,4.0
1379,271654,06-09-1975,F,8.0
1380,272907,06-09-1975,F,2.0
1381,270477,07-09-1975,M,6.0
1382,275102,08-09-1975,F,3.0
1383,268494,08-09-1975,F,2.0
1384,273692,10-09-1975,F,9.0
1385,268126,12-09-1975,F,2.0
1386,270178,17-09-1975,M,10.0
1387,272172,17-09-1975,M,10.0
1388,271397,18-09-1975,F,9.0
1389,275125,19-09-1975,F,3.0
1390,268522,19-09-1975,M,6.0
1391,272939,20-09-1975,M,5.0
1392,272415,22-09-1975,F,6.0
1393,267366,23-09-1975,M,4.0
1394,273896,24-09-1975,M,6.0
1395,269439,26-09-1975,F,9.0
1396,267296,26-09-1975,M,4.0
1397,270666,02-10-1975,F,2.0
1398,272796,02-10-1975,M,3.0
1399,272277,04-10-1975,M,2.0
1400,271375,04-10-1975,M,10.0
1401,273649,05-10-1975,M,5.0
1402,269721,06-10-1975,F,8.0
1403,268787,10-10-1975,F,4.0
1404,274246,10-10-1975,F,6.0
1405,270376,12-10-1975,M,8.0
1406,268889,14-10-1975,M,10.0
1407,273224,15-10-1975,F,7.0
1408,270077,16-10-1975,F,4.0
1409,275096,17-10-1975,F,10.0
1410,269104,18-10-1975,F,9.0
1411,272626,19-10-1975,M,2.0
1412,267524,19-10-1975,M,6.0
1413,274329,22-10-1975,F,2.0
1414,269892,23-10-1975,F,3.0
1415,271268,23-10-1975,F,4.0
1416,274796,25-10-1975,F,3.0
1417,272306,26-10-1975,M,7.0
1418,273530,28-10-1975,F,9.0
1419,267104,29-10-1975,M,4.0
1420,269786,29-10-1975,F,9.0
1421,268033,02-11-1975,M,10.0
1422,266993,03-11-1975,F,2.0
1423,270975,03-11-1975,F,2.0
1424,271920,04-11-1975,F,8.0
1425,267113,04-11-1975,F,3.0
1426,269563,09-11-1975,F,5.0
1427,275054,11-11-1975,M,3.0
1428,270608,12-11-1975,F,5.0
1429,268468,12-11-1975,M,5.0
1430,270745,12-11-1975,F,5.0
1431,275255,13-11-1975,F,4.0
1432,269388,14-11-1975,M,3.0
1433,273908,16-11-1975,M,10.0
1434,269774,16-11-1975,M,6.0
1435,271680,18-11-1975,F,1.0
1436,270682,18-11-1975,M,5.0
1437,273937,19-11-1975,M,5.0
1438,271565,22-11-1975,M,8.0
1439,271363,22-11-1975,F,9.0
1440,268800,23-11-1975,M,6.0
1441,268584,24-11-1975,F,7.0
1442,270294,26-11-1975,M,7.0
1443,267889,27-11-1975,F,4.0
1444,271546,28-11-1975,M,3.0
1445,273916,01-12-1975,F,9.0
1446,274740,01-12-1975,M,10.0
1447,272756,03-12-1975,F,9.0
1448,270835,05-12-1975,M,10.0
1449,273096,05-12-1975,F,5.0
1450,274410,05-12-1975,M,8.0
1451,267453,05-12-1975,M,6.0
1452,273891,06-12-1975,M,5.0
1453,270279,07-12-1975,F,3.0
1454,270632,08-12-1975,F,9.0
1455,271963,08-12-1975,F,1.0
1456,271822,09-12-1975,M,9.0
1457,274366,12-12-1975,M,1.0
1458,272822,13-12-1975,F,4.0
1459,269336,13-12-1975,F,5.0
1460,270337,17-12-1975,F,9.0
1461,268078,19-12-1975,F,6.0
1462,271555,20-12-1975,F,2.0
1463,273128,22-12-1975,M,9.0
1464,270445,23-12-1975,M,2.0
1465,268884,24-12-1975,M,10.0
1466,267712,25-12-1975,M,2.0
1467,272596,25-12-1975,M,5.0
1468,270234,26-12-1975,M,1.0
1469,272329,28-12-1975,M,8.0
1470,272155,28-12-1975,M,6.0
1471,269639,02-01-1976,M,4.0
1472,267297,04-01-1976,M,2.0
1473,269149,05-01-1976,M,4.0
1474,270709,05-01-1976,M,7.0
1475,274034,06-01-1976,F,8.0
1476,271947,06-01-1976,M,3.0
1477,271704,07-01-1976,F,5.0
1478,266805,07-01-1976,F,8.0
1479,272915,12-01-1976,F,7.0
1480,271087,12-01-1976,F,3.0
1481,274155,13-01-1976,M,9.0
1482,269996,16-01-1976,M,7.0
1483,274681,19-01-1976,F,9.0
1484,270005,24-01-1976,F,7.0
1485,269619,29-01-1976,M,6.0
1486,269550,01-02-1976,F,4.0
1487,270627,01-02-1976,F,10.0
1488,269188,04-02-1976,F,2.0
1489,270536,07-02-1976,M,9.0
1490,271062,10-02-1976,M,2.0
1491,272321,10-02-1976,M,5.0
1492,271051,13-02-1976,F,3.0
1493,272905,17-02-1976,F,5.0
1494,268579,20-02-1976,F,8.0
1495,271250,20-02-1976,M,4.0
1496,270368,21-02-1976,M,4.0
1497,267745,21-02-1976,F,10.0
1498,273824,25-02-1976,F,10.0
1499,272284,25-02-1976,F,5.0
1500,267522,28-02-1976,M,3.0
1501,273889,01-03-1976,F,10.0
1502,272344,02-03-1976,F,9.0
1503,267941,03-03-1976,M,2.0
1504,268110,06-03-1976,M,2.0
1505,270125,07-03-1976,F,4.0
1506,273027,09-03-1976,M,7.0
1507,269076,09-03-1976,F,4.0
1508,271501,10-03-1976,F,8.0
1509,270931,11-03-1976,M,3.0
1510,271145,15-03-1976,M,8.0
1511,270755,16-03-1976,F,5.0
1512,268388,17-03-1976,M,8.0
1513,271424,17-03-1976,F,9.0
1514,271173,18-03-1976,M,7.0
1515,275024,20-03-1976,F,2.0
1516,268975,21-03-1976,F,6.0
1517,270741,25-03-1976,F,9.0
1518,272642,29-03-1976,F,5.0
1519,271018,03-04-1976,M,6.0
1520,269498,05-04-1976,F,7.0
1521,273548,12-04-1976,M,7.0
1522,271098,14-04-1976,F,4.0
